InvoiceId,InvoiceDate,CustomerId,AddressId,TaxBase,TotalVat,Total
3544,2023-09-14,3,2,3544000,744240,4288240
3545,2020-05-03,3,3,3545000,744450,4289450
3546,2024-05-05,3,3,3546000,744660,4290660
3547,2023-01-10,2,2,3547000,744870,4291870
3548,2024-05-03,1,2,3548000,745080,4293080
3549,2022-10-05,1,3,3549000,745290,4294290
3550,2021-08-02,3,1,3550000,745500,4295500
3551,2020-12-02,1,3,3551000,745710,4296710
3552,2022-12-16,3,3,3552000,745920,4297920
3553,2023-11-01,1,2,3553000,746130,4299130
3554,2021-10-17,1,2,3554000,746340,4300340
3555,2021-12-08,2,3,3555000,746550,4301550
3556,2023-12-11,3,3,3556000,746760,4302760
3557,2023-08-09,3,1,3557000,746970,4303970
3558,2024-07-27,3,2,3558000,747180,4305180
3559,2024-05-13,2,3,3559000,747390,4306390
3560,2021-11-27,3,2,3560000,747600,4307600
3561,2022-09-20,3,1,3561000,747810,4308810
3562,2022-05-19,3,2,3562000,748020,4310020
3563,2020-05-28,3,1,3563000,748230,4311230
3564,2024-02-10,2,3,3564000,748440,4312440
3565,2024-09-23,3,2,3565000,748650,4313650
3566,2023-04-12,2,2,3566000,748860,4314860
3567,2020-05-23,2,1,3567000,749070,4316070
3568,2023-08-17,2,2,3568000,749280,4317280
3569,2022-11-14,3,1,3569000,749490,4318490
3570,2021-02-28,2,3,3570000,749700,4319700
3571,2023-01-15,3,2,3571000,749910,4320910
3572,2024-02-28,2,2,3572000,750120,4322120
3573,2023-04-03,3,3,3573000,750330,4323330
3574,2021-01-04,3,3,3574000,750540,4324540
3575,2020-06-04,3,3,3575000,750750,4325750
3576,2023-09-17,3,1,3576000,750960,4326960
3577,2024-10-01,2,3,3577000,751170,4328170
3578,2022-06-27,3,3,3578000,751380,4329380
3579,2024-10-15,3,1,3579000,751590,4330590
3580,2023-10-02,1,2,3580000,751800,4331800
3581,2020-05-22,3,3,3581000,752010,4333010
3582,2024-05-01,2,2,3582000,752220,4334220
3583,2021-01-09,3,3,3583000,752430,4335430
3584,2020-12-22,2,2,3584000,752640,4336640
3585,2024-11-05,2,3,3585000,752850,4337850
3586,2022-10-13,2,1,3586000,753060,4339060
3587,2022-12-25,2,3,3587000,753270,4340270
3588,2023-01-15,1,1,3588000,753480,4341480
3589,2024-02-04,3,1,3589000,753690,4342690
3590,2020-06-30,1,3,3590000,753900,4343900
3591,2023-07-28,2,3,3591000,754110,4345110
3592,2021-07-14,3,1,3592000,754320,4346320
3593,2021-05-31,1,1,3593000,754530,4347530
3594,2024-09-27,1,3,3594000,754740,4348740
3595,2022-03-18,1,1,3595000,754950,4349950
3596,2022-12-09,2,3,3596000,755160,4351160
3597,2020-05-17,3,2,3597000,755370,4352370
3598,2022-06-08,2,2,3598000,755580,4353580
3599,2022-10-05,2,3,3599000,755790,4354790
3600,2022-04-15,3,2,3600000,756000,4356000
3601,2020-06-09,3,3,3601000,756210,4357210
3602,2020-08-28,1,3,3602000,756420,4358420
3603,2024-08-30,3,2,3603000,756630,4359630
3604,2024-08-26,1,2,3604000,756840,4360840
3605,2021-10-15,2,2,3605000,757050,4362050
3606,2024-08-11,2,2,3606000,757260,4363260
3607,2024-01-14,2,1,3607000,757470,4364470
3608,2024-09-05,1,3,3608000,757680,4365680
3609,2022-12-03,1,3,3609000,757890,4366890
3610,2021-08-21,2,2,3610000,758100,4368100
3611,2024-05-04,3,2,3611000,758310,4369310
3612,2021-03-01,2,1,3612000,758520,4370520
3613,2023-08-01,2,2,3613000,758730,4371730
3614,2024-11-03,3,2,3614000,758940,4372940
3615,2020-06-19,1,1,3615000,759150,4374150
3616,2020-01-30,3,1,3616000,759360,4375360
3617,2020-04-10,1,3,3617000,759570,4376570
3618,2020-10-27,2,3,3618000,759780,4377780
3619,2020-11-23,3,3,3619000,759990,4378990
3620,2021-10-29,1,2,3620000,760200,4380200
3621,2023-09-16,2,1,3621000,760410,4381410
3622,2020-04-24,1,2,3622000,760620,4382620
3623,2023-11-06,1,1,3623000,760830,4383830
3624,2024-06-01,1,3,3624000,761040,4385040
3625,2021-07-02,1,3,3625000,761250,4386250
3626,2020-02-09,3,2,3626000,761460,4387460
3627,2020-08-08,1,2,3627000,761670,4388670
3628,2021-02-06,1,1,3628000,761880,4389880
3629,2024-04-22,1,3,3629000,762090,4391090
3630,2023-10-22,3,1,3630000,762300,4392300
3631,2022-03-17,2,3,3631000,762510,4393510
3632,2024-11-24,3,2,3632000,762720,4394720
3633,2022-07-11,2,3,3633000,762930,4395930
3634,2021-06-21,3,1,3634000,763140,4397140
3635,2021-06-24,3,2,3635000,763350,4398350
3636,2024-05-10,3,2,3636000,763560,4399560
3637,2024-09-16,1,1,3637000,763770,4400770
3638,2023-04-27,2,3,3638000,763980,4401980
3639,2022-05-06,3,2,3639000,764190,4403190
3640,2024-06-16,3,1,3640000,764400,4404400
3641,2022-11-02,3,2,3641000,764610,4405610
3642,2023-01-07,2,2,3642000,764820,4406820
3643,2022-04-09,3,3,3643000,765030,4408030
3644,2024-05-06,1,1,3644000,765240,4409240
3645,2024-03-03,2,2,3645000,765450,4410450
3646,2020-10-07,2,3,3646000,765660,4411660
3647,2023-10-17,1,1,3647000,765870,4412870
3648,2024-09-28,3,2,3648000,766080,4414080
3649,2024-08-03,3,3,3649000,766290,4415290
3650,2023-11-27,3,3,3650000,766500,4416500
3651,2024-10-19,3,3,3651000,766710,4417710
3652,2023-04-22,2,2,3652000,766920,4418920
3653,2022-06-03,2,3,3653000,767130,4420130
3654,2024-12-26,1,1,3654000,767340,4421340
3655,2021-04-20,2,3,3655000,767550,4422550
3656,2024-06-22,1,1,3656000,767760,4423760
3657,2024-03-02,3,3,3657000,767970,4424970
3658,2022-10-18,3,2,3658000,768180,4426180
3659,2023-07-18,2,1,3659000,768390,4427390
3660,2020-10-20,1,1,3660000,768600,4428600
3661,2023-01-17,1,2,3661000,768810,4429810
3662,2024-05-04,1,2,3662000,769020,4431020
3663,2020-07-20,2,3,3663000,769230,4432230
3664,2022-12-03,2,3,3664000,769440,4433440
3665,2022-01-21,3,2,3665000,769650,4434650
3666,2024-03-12,2,1,3666000,769860,4435860
3667,2021-01-28,3,1,3667000,770070,4437070
3668,2024-04-16,2,1,3668000,770280,4438280
3669,2021-06-24,3,3,3669000,770490,4439490
3670,2021-05-27,1,2,3670000,770700,4440700
3671,2022-09-08,1,1,3671000,770910,4441910
3672,2023-02-17,2,3,3672000,771120,4443120
3673,2024-08-30,2,3,3673000,771330,4444330
3674,2021-10-31,1,3,3674000,771540,4445540
3675,2020-09-05,3,2,3675000,771750,4446750
3676,2020-02-10,1,1,3676000,771960,4447960
3677,2021-02-05,3,2,3677000,772170,4449170
3678,2020-03-29,1,1,3678000,772380,4450380
3679,2020-10-30,3,3,3679000,772590,4451590
3680,2022-08-09,1,2,3680000,772800,4452800
3681,2021-11-18,3,2,3681000,773010,4454010
3682,2021-08-08,2,3,3682000,773220,4455220
3683,2021-05-17,2,1,3683000,773430,4456430
3684,2023-10-06,1,2,3684000,773640,4457640
3685,2020-03-01,1,3,3685000,773850,4458850
3686,2022-07-13,3,2,3686000,774060,4460060
3687,2022-03-17,3,3,3687000,774270,4461270
3688,2020-11-11,2,3,3688000,774480,4462480
3689,2023-05-30,1,3,3689000,774690,4463690
3690,2023-07-20,3,1,3690000,774900,4464900
3691,2021-12-04,2,1,3691000,775110,4466110
3692,2021-05-10,2,2,3692000,775320,4467320
3693,2021-10-13,1,2,3693000,775530,4468530
3694,2021-03-21,2,3,3694000,775740,4469740
3695,2020-10-25,1,3,3695000,775950,4470950
3696,2021-02-07,3,2,3696000,776160,4472160
3697,2022-02-06,1,1,3697000,776370,4473370
3698,2022-12-04,1,1,3698000,776580,4474580
3699,2022-11-16,1,1,3699000,776790,4475790
3700,2020-07-03,3,2,3700000,777000,4477000
3701,2024-07-02,3,1,3701000,777210,4478210
3702,2021-06-22,2,1,3702000,777420,4479420
3703,2021-08-30,3,3,3703000,777630,4480630
3704,2024-06-08,2,1,3704000,777840,4481840
3705,2023-12-25,3,2,3705000,778050,4483050
3706,2020-12-07,1,3,3706000,778260,4484260
3707,2022-01-25,2,2,3707000,778470,4485470
3708,2021-07-22,3,2,3708000,778680,4486680
3709,2022-05-24,1,1,3709000,778890,4487890
3710,2021-03-20,3,2,3710000,779100,4489100
3711,2024-04-01,3,2,3711000,779310,4490310
3712,2021-11-17,1,3,3712000,779520,4491520
3713,2022-08-03,1,3,3713000,779730,4492730
3714,2024-11-13,2,1,3714000,779940,4493940
3715,2024-03-10,1,3,3715000,780150,4495150
3716,2022-01-17,1,2,3716000,780360,4496360
3717,2020-03-26,3,2,3717000,780570,4497570
3718,2020-12-25,3,2,3718000,780780,4498780
3719,2021-04-01,1,1,3719000,780990,4499990
3720,2021-07-09,2,1,3720000,781200,4501200
3721,2020-07-21,1,3,3721000,781410,4502410
3722,2021-10-14,3,3,3722000,781620,4503620
3723,2020-08-11,1,2,3723000,781830,4504830
3724,2020-12-26,3,3,3724000,782040,4506040
3725,2020-06-04,2,3,3725000,782250,4507250
3726,2020-08-01,1,1,3726000,782460,4508460
3727,2023-08-15,3,2,3727000,782670,4509670
3728,2023-10-11,2,1,3728000,782880,4510880
3729,2024-07-23,1,1,3729000,783090,4512090
3730,2022-05-11,2,3,3730000,783300,4513300
3731,2024-12-20,1,1,3731000,783510,4514510
3732,2020-09-27,2,1,3732000,783720,4515720
3733,2020-11-17,3,2,3733000,783930,4516930
3734,2021-03-26,1,3,3734000,784140,4518140
3735,2022-09-14,3,2,3735000,784350,4519350
3736,2021-08-11,2,1,3736000,784560,4520560
3737,2021-09-11,2,2,3737000,784770,4521770
3738,2022-10-10,1,3,3738000,784980,4522980
3739,2023-03-24,3,3,3739000,785190,4524190
3740,2024-07-08,1,2,3740000,785400,4525400
3741,2022-04-11,2,2,3741000,785610,4526610
3742,2023-07-08,1,1,3742000,785820,4527820
3743,2021-07-26,1,1,3743000,786030,4529030
3744,2024-07-14,3,3,3744000,786240,4530240
3745,2024-04-17,3,3,3745000,786450,4531450
3746,2024-01-14,3,2,3746000,786660,4532660
3747,2023-08-12,2,1,3747000,786870,4533870
3748,2023-11-26,2,2,3748000,787080,4535080
3749,2020-12-09,1,2,3749000,787290,4536290
3750,2022-04-22,1,3,3750000,787500,4537500
3751,2021-03-22,2,3,3751000,787710,4538710
3752,2021-08-09,3,2,3752000,787920,4539920
3753,2023-08-23,1,3,3753000,788130,4541130
3754,2022-11-03,1,1,3754000,788340,4542340
3755,2023-08-14,3,1,3755000,788550,4543550
3756,2022-08-27,1,1,3756000,788760,4544760
3757,2023-06-11,1,3,3757000,788970,4545970
3758,2021-07-04,2,3,3758000,789180,4547180
3759,2023-08-31,3,1,3759000,789390,4548390
3760,2023-07-10,1,2,3760000,789600,4549600
3761,2022-10-29,3,3,3761000,789810,4550810
3762,2024-03-09,2,2,3762000,790020,4552020
3763,2022-05-26,1,1,3763000,790230,4553230
3764,2021-10-07,1,1,3764000,790440,4554440
3765,2022-10-26,2,3,3765000,790650,4555650
3766,2022-02-04,1,2,3766000,790860,4556860
3767,2021-06-23,3,2,3767000,791070,4558070
3768,2021-07-03,2,1,3768000,791280,4559280
3769,2023-08-29,2,1,3769000,791490,4560490
3770,2020-02-27,3,3,3770000,791700,4561700
3771,2020-07-25,2,1,3771000,791910,4562910
3772,2021-02-02,2,1,3772000,792120,4564120
3773,2021-12-05,2,1,3773000,792330,4565330
3774,2020-07-24,3,2,3774000,792540,4566540
3775,2022-05-09,2,3,3775000,792750,4567750
3776,2024-04-23,2,1,3776000,792960,4568960
3777,2022-03-13,2,2,3777000,793170,4570170
3778,2021-06-22,2,2,3778000,793380,4571380
3779,2023-03-24,3,2,3779000,793590,4572590
3780,2023-08-19,2,3,3780000,793800,4573800
3781,2023-09-13,2,3,3781000,794010,4575010
3782,2024-06-21,3,2,3782000,794220,4576220
3783,2023-05-10,3,1,3783000,794430,4577430
3784,2020-06-04,2,2,3784000,794640,4578640
3785,2024-05-01,1,3,3785000,794850,4579850
3786,2021-08-23,2,1,3786000,795060,4581060
3787,2021-04-21,3,2,3787000,795270,4582270
3788,2020-03-02,2,2,3788000,795480,4583480
3789,2021-12-14,3,2,3789000,795690,4584690
3790,2020-03-29,2,2,3790000,795900,4585900
3791,2023-12-07,2,3,3791000,796110,4587110
3792,2024-06-15,3,2,3792000,796320,4588320
3793,2021-12-02,2,2,3793000,796530,4589530
3794,2022-03-11,1,2,3794000,796740,4590740
3795,2021-06-21,2,1,3795000,796950,4591950
3796,2022-02-08,1,2,3796000,797160,4593160
3797,2021-11-16,1,2,3797000,797370,4594370
3798,2020-08-17,2,2,3798000,797580,4595580
3799,2024-09-12,3,1,3799000,797790,4596790
3800,2022-01-10,3,2,3800000,798000,4598000
3801,2020-01-05,3,1,3801000,798210,4599210
3802,2024-05-22,1,2,3802000,798420,4600420
3803,2020-10-21,3,3,3803000,798630,4601630
3804,2024-07-26,2,2,3804000,798840,4602840
3805,2020-04-15,1,1,3805000,799050,4604050
3806,2022-11-26,3,2,3806000,799260,4605260
3807,2022-10-06,1,3,3807000,799470,4606470
3808,2020-12-29,1,2,3808000,799680,4607680
3809,2024-09-27,3,3,3809000,799890,4608890
3810,2023-11-09,1,2,3810000,800100,4610100
3811,2020-10-01,1,2,3811000,800310,4611310
3812,2020-09-05,1,3,3812000,800520,4612520
3813,2023-01-18,3,2,3813000,800730,4613730
3814,2020-05-19,1,1,3814000,800940,4614940
3815,2022-05-12,1,1,3815000,801150,4616150
3816,2024-12-16,3,2,3816000,801360,4617360
3817,2020-11-04,2,2,3817000,801570,4618570
3818,2020-12-03,3,1,3818000,801780,4619780
3819,2023-05-07,1,1,3819000,801990,4620990
3820,2024-07-29,3,1,3820000,802200,4622200
3821,2023-06-13,3,1,3821000,802410,4623410
3822,2021-07-10,2,2,3822000,802620,4624620
3823,2020-07-30,1,2,3823000,802830,4625830
3824,2023-08-28,3,3,3824000,803040,4627040
3825,2021-02-25,2,1,3825000,803250,4628250
3826,2024-10-30,3,3,3826000,803460,4629460
3827,2023-06-21,3,1,3827000,803670,4630670
3828,2024-08-17,1,2,3828000,803880,4631880
3829,2024-01-06,1,1,3829000,804090,4633090
3830,2022-01-01,3,2,3830000,804300,4634300
3831,2020-10-09,3,3,3831000,804510,4635510
3832,2022-03-09,3,2,3832000,804720,4636720
3833,2023-04-15,3,3,3833000,804930,4637930
3834,2021-08-15,3,2,3834000,805140,4639140
3835,2021-03-01,3,1,3835000,805350,4640350
3836,2023-08-31,2,2,3836000,805560,4641560
3837,2020-01-09,3,2,3837000,805770,4642770
3838,2023-11-08,2,1,3838000,805980,4643980
3839,2023-12-19,1,1,3839000,806190,4645190
3840,2022-09-10,3,1,3840000,806400,4646400
3841,2021-06-08,1,1,3841000,806610,4647610
3842,2023-11-09,2,1,3842000,806820,4648820
3843,2024-06-24,3,2,3843000,807030,4650030
3844,2022-03-21,2,1,3844000,807240,4651240
3845,2022-03-29,1,2,3845000,807450,4652450
3846,2022-01-06,2,2,3846000,807660,4653660
3847,2022-05-26,3,2,3847000,807870,4654870
3848,2021-01-09,2,1,3848000,808080,4656080
3849,2021-10-16,1,3,3849000,808290,4657290
3850,2022-05-04,3,3,3850000,808500,4658500
3851,2024-11-17,1,3,3851000,808710,4659710
3852,2024-09-22,3,2,3852000,808920,4660920
3853,2024-01-18,2,2,3853000,809130,4662130
3854,2024-02-15,2,2,3854000,809340,4663340
3855,2023-02-14,1,1,3855000,809550,4664550
3856,2023-12-02,1,3,3856000,809760,4665760
3857,2023-09-28,1,1,3857000,809970,4666970
3858,2024-08-31,1,2,3858000,810180,4668180
3859,2021-01-03,3,2,3859000,810390,4669390
3860,2020-09-17,3,3,3860000,810600,4670600
3861,2020-09-22,2,1,3861000,810810,4671810
3862,2021-06-07,1,3,3862000,811020,4673020
3863,2023-09-24,2,3,3863000,811230,4674230
3864,2023-07-07,3,1,3864000,811440,4675440
3865,2023-09-29,1,2,3865000,811650,4676650
3866,2023-12-27,2,3,3866000,811860,4677860
3867,2023-01-13,1,3,3867000,812070,4679070
3868,2023-05-13,2,3,3868000,812280,4680280
3869,2023-01-30,1,1,3869000,812490,4681490
3870,2021-08-27,1,3,3870000,812700,4682700
3871,2023-04-23,3,2,3871000,812910,4683910
3872,2024-09-14,1,3,3872000,813120,4685120
3873,2020-09-02,3,1,3873000,813330,4686330
3874,2022-04-20,1,2,3874000,813540,4687540
3875,2021-03-21,2,1,3875000,813750,4688750
3876,2023-07-09,1,1,3876000,813960,4689960
3877,2021-01-26,1,1,3877000,814170,4691170
3878,2023-06-30,2,3,3878000,814380,4692380
3879,2023-05-25,3,3,3879000,814590,4693590
3880,2020-05-10,2,2,3880000,814800,4694800
3881,2024-09-20,2,3,3881000,815010,4696010
3882,2024-06-24,3,2,3882000,815220,4697220
3883,2023-01-19,1,2,3883000,815430,4698430
3884,2020-01-13,3,3,3884000,815640,4699640
3885,2024-07-19,2,2,3885000,815850,4700850
3886,2022-05-16,3,3,3886000,816060,4702060
3887,2024-09-27,1,2,3887000,816270,4703270
3888,2023-10-09,3,2,3888000,816480,4704480
3889,2023-08-30,2,3,3889000,816690,4705690
3890,2020-06-11,3,3,3890000,816900,4706900
3891,2020-05-17,3,2,3891000,817110,4708110
3892,2022-09-01,2,1,3892000,817320,4709320
3893,2024-04-07,1,3,3893000,817530,4710530
3894,2021-01-05,2,3,3894000,817740,4711740
3895,2021-07-01,2,1,3895000,817950,4712950
3896,2023-11-04,1,1,3896000,818160,4714160
3897,2024-09-18,1,2,3897000,818370,4715370
3898,2023-12-15,1,3,3898000,818580,4716580
3899,2020-08-25,2,3,3899000,818790,4717790
3900,2021-01-26,3,2,3900000,819000,4719000
3901,2020-02-14,1,2,3901000,819210,4720210
3902,2023-12-05,3,1,3902000,819420,4721420
3903,2024-05-12,2,2,3903000,819630,4722630
3904,2023-11-10,3,2,3904000,819840,4723840
3905,2021-02-22,2,2,3905000,820050,4725050
3906,2020-12-27,3,2,3906000,820260,4726260
3907,2020-07-11,3,1,3907000,820470,4727470
3908,2024-05-26,2,2,3908000,820680,4728680
3909,2023-09-03,3,2,3909000,820890,4729890
3910,2023-03-21,1,1,3910000,821100,4731100
3911,2020-09-05,3,3,3911000,821310,4732310
3912,2022-06-27,2,3,3912000,821520,4733520
3913,2022-07-15,2,1,3913000,821730,4734730
3914,2023-07-04,3,1,3914000,821940,4735940
3915,2023-12-25,3,3,3915000,822150,4737150
3916,2022-10-12,3,3,3916000,822360,4738360
3917,2021-03-30,3,1,3917000,822570,4739570
3918,2024-01-15,1,1,3918000,822780,4740780
3919,2024-05-06,3,2,3919000,822990,4741990
3920,2023-07-13,2,2,3920000,823200,4743200
3921,2020-08-06,3,2,3921000,823410,4744410
3922,2022-04-18,2,3,3922000,823620,4745620
3923,2021-11-09,3,1,3923000,823830,4746830
3924,2022-03-10,2,3,3924000,824040,4748040
3925,2023-09-29,1,3,3925000,824250,4749250
3926,2021-07-24,1,2,3926000,824460,4750460
3927,2020-10-27,3,2,3927000,824670,4751670
3928,2021-06-04,3,1,3928000,824880,4752880
3929,2024-11-03,2,3,3929000,825090,4754090
3930,2020-07-10,1,3,3930000,825300,4755300
3931,2021-04-26,1,1,3931000,825510,4756510
3932,2023-06-09,2,2,3932000,825720,4757720
3933,2021-01-18,1,3,3933000,825930,4758930
3934,2022-02-13,3,3,3934000,826140,4760140
3935,2024-03-04,1,2,3935000,826350,4761350
3936,2020-01-25,1,2,3936000,826560,4762560
3937,2023-12-28,3,2,3937000,826770,4763770
3938,2021-08-31,1,2,3938000,826980,4764980
3939,2023-11-09,1,1,3939000,827190,4766190
3940,2023-06-18,3,2,3940000,827400,4767400
3941,2021-08-16,3,3,3941000,827610,4768610
3942,2022-04-05,3,1,3942000,827820,4769820
3943,2021-08-08,1,3,3943000,828030,4771030
3944,2021-12-23,2,1,3944000,828240,4772240
3945,2023-12-22,1,1,3945000,828450,4773450
3946,2024-04-06,1,3,3946000,828660,4774660
3947,2024-01-29,3,2,3947000,828870,4775870
3948,2023-05-28,1,1,3948000,829080,4777080
3949,2023-12-10,2,3,3949000,829290,4778290
3950,2022-10-18,2,1,3950000,829500,4779500
3951,2021-04-09,3,3,3951000,829710,4780710
3952,2023-11-14,1,2,3952000,829920,4781920
3953,2021-09-03,1,1,3953000,830130,4783130
3954,2024-11-24,2,1,3954000,830340,4784340
3955,2020-06-16,3,3,3955000,830550,4785550
3956,2022-11-18,1,3,3956000,830760,4786760
3957,2020-10-29,2,1,3957000,830970,4787970
3958,2024-05-15,1,2,3958000,831180,4789180
3959,2023-02-03,2,1,3959000,831390,4790390
3960,2023-05-05,2,3,3960000,831600,4791600
3961,2021-06-02,1,2,3961000,831810,4792810
3962,2020-06-16,2,2,3962000,832020,4794020
3963,2020-09-20,1,1,3963000,832230,4795230
3964,2021-06-03,1,2,3964000,832440,4796440
3965,2020-06-03,3,3,3965000,832650,4797650
3966,2023-09-03,3,1,3966000,832860,4798860
3967,2023-08-07,2,3,3967000,833070,4800070
3968,2021-04-25,2,3,3968000,833280,4801280
3969,2023-02-15,2,3,3969000,833490,4802490
3970,2021-08-29,2,1,3970000,833700,4803700
3971,2021-04-19,2,2,3971000,833910,4804910
3972,2022-09-17,2,2,3972000,834120,4806120
3973,2022-09-12,3,1,3973000,834330,4807330
3974,2022-07-16,2,1,3974000,834540,4808540
3975,2024-10-27,3,1,3975000,834750,4809750
3976,2022-04-07,2,3,3976000,834960,4810960
3977,2020-06-30,2,2,3977000,835170,4812170
3978,2020-11-18,2,2,3978000,835380,4813380
3979,2022-12-08,2,1,3979000,835590,4814590
3980,2022-06-15,1,1,3980000,835800,4815800
3981,2023-08-29,1,3,3981000,836010,4817010
3982,2022-08-31,1,3,3982000,836220,4818220
3983,2021-06-12,1,1,3983000,836430,4819430
3984,2024-07-26,3,1,3984000,836640,4820640
3985,2020-06-24,2,1,3985000,836850,4821850
3986,2021-12-15,1,2,3986000,837060,4823060
3987,2022-09-07,3,2,3987000,837270,4824270
3988,2021-02-25,2,3,3988000,837480,4825480
3989,2021-01-21,3,3,3989000,837690,4826690
3990,2023-10-21,3,3,3990000,837900,4827900
3991,2021-10-19,2,2,3991000,838110,4829110
3992,2023-05-14,1,3,3992000,838320,4830320
3993,2020-01-27,3,1,3993000,838530,4831530
3994,2020-01-16,2,3,3994000,838740,4832740
3995,2024-08-16,2,3,3995000,838950,4833950
3996,2020-12-06,3,3,3996000,839160,4835160
3997,2024-06-02,1,3,3997000,839370,4836370
3998,2024-12-06,2,1,3998000,839580,4837580
3999,2023-04-23,2,2,3999000,839790,4838790
4000,2021-06-18,1,2,4000000,840000,4840000
4001,2024-03-19,1,3,4001000,840210,4841210
4002,2020-01-25,1,2,4002000,840420,4842420
4003,2021-04-11,3,3,4003000,840630,4843630
4004,2020-10-18,2,3,4004000,840840,4844840
4005,2020-12-29,3,3,4005000,841050,4846050
4006,2023-12-18,3,2,4006000,841260,4847260
4007,2024-08-01,2,1,4007000,841470,4848470
4008,2023-03-10,1,3,4008000,841680,4849680
4009,2020-01-26,3,1,4009000,841890,4850890
4010,2023-05-16,3,2,4010000,842100,4852100
4011,2020-05-17,3,2,4011000,842310,4853310
4012,2023-02-18,3,2,4012000,842520,4854520
4013,2020-11-05,1,3,4013000,842730,4855730
4014,2020-07-19,3,1,4014000,842940,4856940
4015,2021-02-03,2,3,4015000,843150,4858150
4016,2021-06-14,2,3,4016000,843360,4859360
4017,2021-08-13,3,1,4017000,843570,4860570
4018,2022-02-27,1,1,4018000,843780,4861780
4019,2022-08-11,1,3,4019000,843990,4862990
4020,2021-09-03,2,2,4020000,844200,4864200
4021,2023-05-16,2,2,4021000,844410,4865410
4022,2021-01-01,1,3,4022000,844620,4866620
4023,2020-01-10,2,3,4023000,844830,4867830
4024,2020-04-16,1,3,4024000,845040,4869040
4025,2021-11-18,2,1,4025000,845250,4870250
4026,2020-02-02,1,2,4026000,845460,4871460
4027,2021-04-23,2,1,4027000,845670,4872670
4028,2022-04-20,3,1,4028000,845880,4873880
4029,2022-10-06,2,3,4029000,846090,4875090
4030,2024-12-04,1,3,4030000,846300,4876300
4031,2024-11-11,3,2,4031000,846510,4877510
4032,2024-07-09,1,2,4032000,846720,4878720
